"Plot Title: two"
"#","Date Time, GMT-08:00","K-Type, °F (LGR S/N: 21379101, SEN S/N: 21379101, LBL: A)","K-Type, °F (LGR S/N: 21379101, SEN S/N: 21379101, LBL: B)","K-Type, °F (LGR S/N: 21379101, SEN S/N: 21379101, LBL: C)","K-Type, °F (LGR S/N: 21379101, SEN S/N: 21379101, LBL: D)","Host Connected (LGR S/N: 21379101)","Stopped (LGR S/N: 21379101)","End Of File (LGR S/N: 21379101)"
36989,11/08/25 12:49:24 PM,95.29,86.25,85.91,82.42,,,
36990,11/08/25 12:49:27 PM,94.87,86.18,85.75,82.35,,,
36991,11/08/25 12:49:30 PM,95.43,86.09,85.37,82.17,,,
36992,11/08/25 12:49:33 PM,95.76,86.20,85.24,82.08,,,
36993,11/08/25 12:49:36 PM,95.27,86.41,85.19,81.95,,,
36994,11/08/25 12:49:39 PM,94.84,86.52,85.28,81.82,,,
36995,11/08/25 12:49:42 PM,94.57,86.27,85.41,81.90,,,
36996,11/08/25 12:49:45 PM,93.90,86.09,85.24,81.86,,,
36997,11/08/25 12:49:48 PM,93.60,85.77,84.97,81.79,,,
36998,11/08/25 12:49:51 PM,93.85,85.71,84.78,81.72,,,
36999,11/08/25 12:49:54 PM,93.90,85.84,84.83,81.66,,,
37000,11/08/25 12:49:57 PM,93.61,85.98,84.85,81.64,,,
37001,11/08/25 12:50:00 PM,93.52,86.09,84.94,81.66,,,
37002,11/08/25 12:50:03 PM,93.69,86.29,85.10,81.64,,,
37003,11/08/25 12:50:06 PM,93.85,86.49,85.19,81.61,,,
37004,11/08/25 12:50:09 PM,93.88,86.85,85.42,81.59,,,
37005,11/08/25 12:50:12 PM,93.97,87.44,85.75,81.64,,,
37006,11/08/25 12:50:15 PM,94.32,87.84,86.23,81.86,,,
37007,11/08/25 12:50:18 PM,94.59,87.91,86.40,82.04,,,
37008,11/08/25 12:50:21 PM,95.11,87.85,87.17,82.22,,,
37009,11/08/25 12:50:24 PM,96.30,88.09,87.64,82.49,,,
37010,11/08/25 12:50:27 PM,97.32,88.16,87.98,82.58,,,
37011,11/08/25 12:50:30 PM,98.56,87.93,88.09,82.71,,,
37012,11/08/25 12:50:33 PM,98.42,87.82,88.48,82.83,,,
37013,11/08/25 12:50:36 PM,97.77,87.94,88.68,82.99,,,
37014,11/08/25 12:50:39 PM,97.39,88.05,88.50,83.30,,,
37015,11/08/25 12:50:42 PM,96.69,87.98,88.20,83.30,,,
37016,11/08/25 12:50:45 PM,96.15,88.05,88.21,83.41,,,
37017,11/08/25 12:50:48 PM,95.52,88.30,88.23,83.50,,,
37018,11/08/25 12:50:51 PM,94.66,87.96,87.71,83.66,,,
37019,11/08/25 12:50:54 PM,93.65,87.71,87.22,83.75,,,
37020,11/08/25 12:50:57 PM,93.52,87.75,87.21,83.84,,,
37021,11/08/25 12:51:00 PM,93.70,87.73,87.26,83.89,,,
37022,11/08/25 12:51:03 PM,93.81,87.67,87.31,83.89,,,
37023,11/08/25 12:51:06 PM,94.19,87.51,87.03,83.91,,,
37024,11/08/25 12:51:09 PM,94.30,87.35,87.06,83.91,,,
37025,11/08/25 12:51:12 PM,94.87,87.39,87.30,83.88,,,
37026,11/08/25 12:51:15 PM,94.59,87.66,87.78,83.89,,,
37027,11/08/25 12:51:18 PM,95.05,88.34,88.25,83.91,,,
37028,11/08/25 12:51:21 PM,95.77,89.17,88.99,83.86,,,
37029,11/08/25 12:51:24 PM,95.65,89.53,89.38,83.97,,,
37030,11/08/25 12:51:27 PM,95.40,89.37,89.37,84.04,,,
37031,11/08/25 12:51:30 PM,95.38,89.19,89.04,84.06,,,
37032,11/08/25 12:51:33 PM,95.27,89.31,88.99,84.07,,,
37033,11/08/25 12:51:36 PM,94.77,88.97,88.74,84.16,,,
37034,11/08/25 12:51:39 PM,94.03,88.66,88.34,84.27,,,
37035,11/08/25 12:51:42 PM,93.81,88.61,88.30,84.24,,,
37036,11/08/25 12:51:45 PM,93.76,88.68,88.36,84.27,,,
37037,11/08/25 12:51:48 PM,93.85,88.61,88.27,84.25,,,
37038,11/08/25 12:51:51 PM,93.60,88.47,88.14,84.15,,,
37039,11/08/25 12:51:54 PM,93.24,88.39,88.21,84.22,,,
37040,11/08/25 12:51:57 PM,92.59,88.07,88.00,84.15,,,
37041,11/08/25 12:52:00 PM,92.26,87.87,87.91,84.11,,,
37042,11/08/25 12:52:03 PM,91.98,87.76,87.55,84.02,,,
37043,11/08/25 12:52:06 PM,91.49,87.75,87.33,83.91,,,
37044,11/08/25 12:52:09 PM,91.74,87.96,87.51,83.84,,,
37045,11/08/25 12:52:12 PM,92.17,88.25,87.73,83.93,,,
37046,11/08/25 12:52:15 PM,92.30,88.27,87.84,83.98,,,
37047,11/08/25 12:52:18 PM,92.21,88.48,88.18,83.89,,,
37048,11/08/25 12:52:21 PM,92.46,88.65,88.25,83.97,,,
37049,11/08/25 12:52:24 PM,92.28,88.57,88.47,83.93,,,
37050,11/08/25 12:52:27 PM,92.28,88.61,88.36,84.02,,,
37051,11/08/25 12:52:30 PM,91.60,88.48,88.27,84.18,,,
37052,11/08/25 12:52:33 PM,91.31,88.21,88.29,84.34,,,
37053,11/08/25 12:52:36 PM,90.82,88.02,88.05,84.40,,,
37054,11/08/25 12:52:39 PM,90.66,87.91,87.91,84.36,,,
37055,11/08/25 12:52:42 PM,90.81,87.64,87.62,84.42,,,
37056,11/08/25 12:52:45 PM,90.79,87.49,87.49,84.36,,,
37057,11/08/25 12:52:48 PM,90.91,87.87,87.58,84.24,,,
37058,11/08/25 12:52:51 PM,90.32,87.84,87.62,84.20,,,
37059,11/08/25 12:52:54 PM,90.03,87.76,87.64,84.06,,,
37060,11/08/25 12:52:57 PM,90.19,88.02,87.60,83.91,,,
37061,11/08/25 12:53:00 PM,90.55,88.27,87.80,83.91,,,
37062,11/08/25 12:53:03 PM,90.79,87.87,87.67,83.86,,,
37063,11/08/25 12:53:06 PM,90.39,87.58,87.39,83.86,,,
37064,11/08/25 12:53:09 PM,89.87,87.51,87.30,83.73,,,
37065,11/08/25 12:53:12 PM,89.35,87.33,86.97,83.80,,,
37066,11/08/25 12:53:15 PM,88.90,87.37,86.79,83.88,,,
37067,11/08/25 12:53:18 PM,88.97,87.26,86.65,83.80,,,
37068,11/08/25 12:53:21 PM,88.68,87.13,86.43,83.70,,,
37069,11/08/25 12:53:24 PM,88.86,87.40,86.65,83.59,,,
37070,11/08/25 12:53:27 PM,89.20,87.64,86.76,83.66,,,
37071,11/08/25 12:53:30 PM,89.51,87.78,86.99,83.55,,,
37072,11/08/25 12:53:33 PM,89.62,88.03,87.26,83.52,,,
37073,11/08/25 12:53:36 PM,90.01,88.36,87.48,83.41,,,
37074,11/08/25 12:53:39 PM,90.41,88.57,87.69,83.43,,,
37075,11/08/25 12:53:42 PM,90.66,88.47,87.89,83.43,,,
37076,11/08/25 12:53:45 PM,90.70,88.48,87.69,83.41,,,
37077,11/08/25 12:53:48 PM,90.68,88.70,87.91,83.55,,,
37078,11/08/25 12:53:51 PM,90.82,88.97,88.23,83.53,,,
37079,11/08/25 12:53:54 PM,91.29,89.08,88.18,83.62,,,
37080,11/08/25 12:53:57 PM,90.95,88.93,88.20,83.86,,,
37081,11/08/25 12:54:00 PM,90.48,88.75,88.07,84.02,,,
37082,11/08/25 12:54:03 PM,90.39,88.52,88.03,84.11,,,
37083,11/08/25 12:54:06 PM,90.79,88.52,87.89,84.15,,,
37084,11/08/25 12:54:09 PM,90.16,88.27,87.66,84.09,,,
37085,11/08/25 12:54:12 PM,89.73,88.16,87.58,84.09,,,
37086,11/08/25 12:54:15 PM,88.72,87.53,87.13,83.97,,,
37087,11/08/25 12:54:18 PM,88.56,87.48,87.04,83.98,,,
37088,11/08/25 12:54:21 PM,88.36,87.13,86.85,84.09,,,
37089,11/08/25 12:54:24 PM,88.23,87.12,86.74,84.09,,,
37090,11/08/25 12:54:27 PM,88.59,87.67,86.99,84.13,,,
37091,11/08/25 12:54:30 PM,89.08,87.82,87.03,84.20,,,
37092,11/08/25 12:54:33 PM,88.86,87.51,86.97,84.18,,,
37093,11/08/25 12:54:36 PM,89.22,87.87,87.51,84.13,,,
37094,11/08/25 12:54:39 PM,89.35,87.94,87.60,84.11,,,
37095,11/08/25 12:54:42 PM,89.47,88.14,87.73,84.07,,,
37096,11/08/25 12:54:45 PM,89.67,88.05,87.73,84.09,,,
37097,11/08/25 12:54:48 PM,89.65,88.02,87.82,84.07,,,
37098,11/08/25 12:54:51 PM,89.55,88.11,87.75,83.98,,,
37099,11/08/25 12:54:54 PM,89.22,87.93,87.58,83.91,,,
37100,11/08/25 12:54:57 PM,88.47,87.58,87.06,83.82,,,
37101,11/08/25 12:55:00 PM,87.84,87.40,86.79,83.61,,,
37102,11/08/25 12:55:03 PM,87.96,87.30,86.70,83.57,,,
37103,11/08/25 12:55:06 PM,87.73,87.15,86.50,83.52,,,
37104,11/08/25 12:55:09 PM,87.98,87.26,86.54,83.57,,,
37105,11/08/25 12:55:12 PM,88.21,87.17,86.61,83.35,,,
37106,11/08/25 12:55:15 PM,88.21,87.28,86.68,83.43,,,
37107,11/08/25 12:55:18 PM,88.93,87.35,86.90,83.28,,,
37108,11/08/25 12:55:21 PM,89.02,87.33,86.92,83.23,,,
37109,11/08/25 12:55:24 PM,88.63,87.17,86.88,83.17,,,
37110,11/08/25 12:55:27 PM,87.73,87.08,86.92,83.16,,,
37111,11/08/25 12:55:30 PM,87.53,87.31,87.01,83.03,,,
37112,11/08/25 12:55:33 PM,87.87,87.24,87.12,82.92,,,
37113,11/08/25 12:55:36 PM,87.89,87.22,87.10,82.89,,,
37114,11/08/25 12:55:39 PM,88.03,87.57,87.35,83.03,,,
37115,11/08/25 12:55:42 PM,88.68,87.57,87.39,83.10,,,
37116,11/08/25 12:55:45 PM,88.74,87.46,87.24,83.10,,,
37117,11/08/25 12:55:48 PM,88.99,87.35,87.19,83.12,,,
37118,11/08/25 12:55:51 PM,89.11,87.33,87.01,83.07,,,
37119,11/08/25 12:55:54 PM,89.24,87.62,87.10,83.01,,,
37120,11/08/25 12:55:57 PM,89.31,87.39,86.97,83.05,,,
37121,11/08/25 12:56:00 PM,89.31,87.55,86.92,83.01,,,
37122,11/08/25 12:56:03 PM,89.58,88.20,87.19,83.07,,,
37123,11/08/25 12:56:06 PM,90.10,88.84,87.69,83.17,,,
37124,11/08/25 12:56:09 PM,89.92,88.88,87.67,83.26,,,
37125,11/08/25 12:56:12 PM,90.01,88.88,87.80,83.30,,,
37126,11/08/25 12:56:15 PM,90.18,88.68,87.91,83.52,,,
37127,11/08/25 12:56:18 PM,90.14,88.56,87.91,83.62,,,
37128,11/08/25 12:56:21 PM,90.43,88.83,88.34,83.57,,,
37129,11/08/25 12:56:24 PM,90.43,88.74,88.32,83.70,,,
37130,11/08/25 12:56:27 PM,90.16,88.70,88.18,83.75,,,
37131,11/08/25 12:56:30 PM,90.36,88.20,87.89,83.89,,,
37132,11/08/25 12:56:33 PM,90.23,87.82,87.67,83.88,,,
37133,11/08/25 12:56:36 PM,89.46,87.75,87.40,83.86,,,
37134,11/08/25 12:56:39 PM,88.99,87.71,87.46,83.88,,,
37135,11/08/25 12:56:42 PM,88.93,87.67,87.21,83.82,,,
37136,11/08/25 12:56:45 PM,88.88,87.67,87.17,83.82,,,
37137,11/08/25 12:56:48 PM,88.88,87.80,87.03,83.77,,,
37138,11/08/25 12:56:51 PM,88.92,88.23,87.46,83.70,,,
37139,11/08/25 12:56:54 PM,89.15,88.50,87.67,83.77,,,
37140,11/08/25 12:56:57 PM,89.37,88.50,87.75,83.79,,,
37141,11/08/25 12:57:00 PM,88.92,88.27,87.44,83.91,,,
37142,11/08/25 12:57:03 PM,88.74,87.87,87.19,83.89,,,
37143,11/08/25 12:57:06 PM,88.52,87.64,86.99,83.77,,,
37144,11/08/25 12:57:09 PM,88.16,87.42,86.79,83.73,,,
37145,11/08/25 12:57:12 PM,88.25,87.44,86.67,83.70,,,
37146,11/08/25 12:57:15 PM,88.38,87.53,86.77,83.62,,,
37147,11/08/25 12:57:18 PM,88.23,87.55,86.79,83.64,,,
37148,11/08/25 12:57:21 PM,88.50,87.75,86.97,83.62,,,
37149,11/08/25 12:57:24 PM,88.70,87.66,87.22,83.64,,,
37150,11/08/25 12:57:27 PM,88.50,87.69,87.31,83.73,,,
37151,11/08/25 12:57:30 PM,88.66,87.53,87.51,83.70,,,
37152,11/08/25 12:57:33 PM,88.88,87.28,87.31,83.66,,,
37153,11/08/25 12:57:36 PM,88.41,87.33,87.10,83.55,,,
37154,11/08/25 12:57:39 PM,88.97,87.33,87.10,83.48,,,
37155,11/08/25 12:57:42 PM,89.22,87.21,87.03,83.50,,,
37156,11/08/25 12:57:45 PM,88.93,86.99,86.86,83.52,,,
37157,11/08/25 12:57:48 PM,88.92,86.72,86.79,83.39,,,
37158,11/08/25 12:57:51 PM,88.39,86.63,86.36,83.26,,,
37159,11/08/25 12:57:54 PM,88.36,86.88,86.58,83.28,,,
37160,11/08/25 12:57:57 PM,87.73,86.90,86.47,83.30,,,
37161,11/08/25 12:58:00 PM,88.00,86.92,86.38,83.32,,,
37162,11/08/25 12:58:03 PM,87.94,87.06,86.47,83.23,,,
37163,11/08/25 12:58:06 PM,88.16,87.08,86.47,83.50,,,
37164,11/08/25 12:58:09 PM,88.23,87.08,86.61,83.53,,,
37165,11/08/25 12:58:12 PM,88.48,87.21,86.68,83.57,,,
37166,11/08/25 12:58:15 PM,88.63,87.22,86.67,83.48,,,
37167,11/08/25 12:58:18 PM,88.84,87.42,87.03,83.55,,,
37168,11/08/25 12:58:21 PM,88.41,87.57,87.12,83.62,,,
37169,11/08/25 12:58:24 PM,88.54,87.62,87.30,83.62,,,
37170,11/08/25 12:58:27 PM,88.68,87.76,87.35,83.71,,,
37171,11/08/25 12:58:30 PM,88.88,87.48,87.49,83.73,,,
37172,11/08/25 12:58:33 PM,88.84,87.04,87.24,83.79,,,
37173,11/08/25 12:58:36 PM,88.92,86.65,86.76,83.66,,,
37174,11/08/25 12:58:39 PM,88.36,86.43,86.32,83.53,,,
37175,11/08/25 12:58:42 PM,88.02,86.32,86.31,83.44,,,
37176,11/08/25 12:58:45 PM,88.05,86.29,86.25,83.26,,,
37177,11/08/25 12:58:48 PM,88.11,86.52,86.25,83.19,,,
37178,11/08/25 12:58:51 PM,88.34,86.76,86.38,83.12,,,
37179,11/08/25 12:58:54 PM,88.05,86.77,86.43,83.19,,,
37180,11/08/25 12:58:57 PM,88.38,86.95,86.45,83.07,,,
37181,11/08/25 12:59:00 PM,88.43,86.77,86.52,82.99,,,
37182,11/08/25 12:59:03 PM,88.45,86.79,86.52,82.92,,,
37183,11/08/25 12:59:06 PM,88.72,86.70,86.74,82.90,,,
37184,11/08/25 12:59:09 PM,88.74,86.79,86.63,82.80,,,
37185,11/08/25 12:59:12 PM,88.88,86.88,86.68,82.78,,,
37186,11/08/25 12:59:15 PM,88.61,86.86,86.67,82.67,,,
37187,11/08/25 12:59:18 PM,88.27,86.86,86.54,82.67,,,
37188,11/08/25 12:59:21 PM,88.02,87.01,86.50,82.78,,,
37189,11/08/25 12:59:24 PM,88.29,87.01,86.22,82.83,,,
37190,11/08/25 12:59:27 PM,88.02,86.94,86.16,82.76,,,
37191,11/08/25 12:59:30 PM,87.80,87.04,86.02,82.81,,,
37192,11/08/25 12:59:33 PM,87.94,87.33,86.07,82.81,,,
37193,11/08/25 12:59:36 PM,88.12,87.57,86.49,82.87,,,
37194,11/08/25 12:59:39 PM,88.59,88.00,86.74,82.87,,,
37195,11/08/25 12:59:42 PM,88.74,87.82,87.01,82.83,,,
37196,11/08/25 12:59:45 PM,88.52,87.69,87.04,83.03,,,
37197,11/08/25 12:59:48 PM,88.66,87.84,87.08,83.03,,,
37198,11/08/25 12:59:51 PM,88.68,87.73,87.31,83.07,,,
37199,11/08/25 12:59:54 PM,88.72,87.91,87.13,83.07,,,
37200,11/08/25 12:59:57 PM,88.99,88.12,87.24,82.98,,,
37201,11/08/25 01:00:00 PM,89.13,88.32,87.48,82.98,,,
37202,11/08/25 01:00:03 PM,89.37,88.30,87.66,83.07,,,
37203,11/08/25 01:00:06 PM,89.47,88.25,87.66,83.10,,,
37204,11/08/25 01:00:09 PM,89.37,88.30,87.75,83.12,,,
37205,11/08/25 01:00:12 PM,89.29,88.54,87.84,83.17,,,
37206,11/08/25 01:00:15 PM,89.17,88.63,87.85,83.07,,,
37207,11/08/25 01:00:18 PM,89.11,88.90,87.82,83.17,,,
37208,11/08/25 01:00:21 PM,89.19,89.17,87.94,83.10,,,
37209,11/08/25 01:00:24 PM,89.62,89.67,88.29,83.03,,,
37210,11/08/25 01:00:27 PM,90.05,90.23,89.17,83.30,,,
37211,11/08/25 01:00:30 PM,90.07,89.96,89.22,83.62,,,
37212,11/08/25 01:00:33 PM,89.80,89.37,88.90,83.75,,,
37213,11/08/25 01:00:36 PM,89.82,89.38,89.04,83.88,,,
37214,11/08/25 01:00:39 PM,89.58,88.95,88.74,83.95,,,
37215,11/08/25 01:00:42 PM,89.31,88.88,88.47,83.91,,,
37216,11/08/25 01:00:45 PM,89.20,88.90,88.50,83.95,,,
37217,11/08/25 01:00:48 PM,89.24,88.81,88.47,83.93,,,
37218,11/08/25 01:00:51 PM,89.13,88.90,88.39,83.86,,,
37219,11/08/25 01:00:54 PM,89.40,89.02,88.34,83.89,,,
37220,11/08/25 01:00:57 PM,89.47,89.08,88.38,83.91,,,
37221,11/08/25 01:01:00 PM,89.64,89.28,88.57,84.06,,,
37222,11/08/25 01:01:03 PM,89.71,89.26,88.86,84.07,,,
37223,11/08/25 01:01:06 PM,89.29,88.95,88.54,84.13,,,
37224,11/08/25 01:01:09 PM,89.46,88.48,88.47,84.07,,,
37225,11/08/25 01:01:12 PM,89.47,88.34,88.45,84.02,,,
37226,11/08/25 01:01:15 PM,89.60,87.78,88.00,83.93,,,
37227,11/08/25 01:01:18 PM,89.89,87.48,87.60,83.66,,,
37228,11/08/25 01:01:21 PM,89.73,87.04,87.06,83.57,,,
37229,11/08/25 01:01:24 PM,89.46,86.94,86.92,83.48,,,
37230,11/08/25 01:01:27 PM,88.61,86.94,86.74,83.32,,,
37231,11/08/25 01:01:30 PM,88.27,87.21,86.72,83.37,,,
37232,11/08/25 01:01:33 PM,88.63,87.76,87.04,83.28,,,
37233,11/08/25 01:01:36 PM,89.10,88.14,87.30,83.61,,,
37234,11/08/25 01:01:39 PM,89.20,88.12,87.57,83.93,,,
37235,11/08/25 01:01:42 PM,89.38,88.29,87.87,84.09,,,
37236,11/08/25 01:01:45 PM,89.62,88.61,88.05,84.20,,,
37237,11/08/25 01:01:48 PM,90.16,88.66,88.38,84.52,,,
37238,11/08/25 01:01:51 PM,89.89,88.68,88.32,84.63,,,
37239,11/08/25 01:01:54 PM,89.76,88.56,88.27,84.81,,,
37240,11/08/25 01:01:57 PM,89.91,88.25,88.43,85.08,,,
37241,11/08/25 01:02:00 PM,88.90,87.94,88.16,85.19,,,
37242,11/08/25 01:02:03 PM,88.61,87.62,88.07,85.08,,,
37243,11/08/25 01:02:06 PM,88.25,87.73,87.93,84.96,,,
37244,11/08/25 01:02:09 PM,88.47,87.76,87.91,84.81,,,
37245,11/08/25 01:02:12 PM,88.41,87.94,88.14,84.65,,,
37246,11/08/25 01:02:15 PM,88.74,88.25,88.25,84.51,,,
37247,11/08/25 01:02:18 PM,88.27,88.18,88.00,84.34,,,
37248,11/08/25 01:02:21 PM,87.71,87.93,87.73,84.11,,,
37249,11/08/25 01:02:24 PM,87.58,87.91,87.69,84.04,,,
37250,11/08/25 01:02:27 PM,88.36,87.82,87.94,84.24,,,
37251,11/08/25 01:02:30 PM,88.83,87.66,87.78,84.43,,,
37252,11/08/25 01:02:33 PM,88.65,87.58,87.67,84.52,,,
37253,11/08/25 01:02:36 PM,88.52,87.42,87.21,84.67,,,
37254,11/08/25 01:02:39 PM,88.32,87.21,86.85,84.51,,,
37255,11/08/25 01:02:42 PM,88.02,87.22,87.10,84.38,,,
37256,11/08/25 01:02:45 PM,88.12,87.42,87.33,84.40,,,
37257,11/08/25 01:02:48 PM,88.56,87.69,87.66,84.58,,,
37258,11/08/25 01:02:51 PM,89.87,88.09,88.32,84.85,,,
37259,11/08/25 01:02:54 PM,89.62,88.16,88.29,84.99,,,
37260,11/08/25 01:02:57 PM,89.92,88.16,88.47,85.01,,,
37261,11/08/25 01:03:00 PM,89.33,88.03,88.27,84.99,,,
37262,11/08/25 01:03:03 PM,89.24,87.89,88.16,85.05,,,
37263,11/08/25 01:03:06 PM,89.02,87.64,87.93,85.12,,,
37264,11/08/25 01:03:09 PM,88.97,87.51,87.89,85.14,,,
37265,11/08/25 01:03:12 PM,88.66,87.48,87.60,84.97,,,
37266,11/08/25 01:03:15 PM,88.45,87.58,87.53,84.88,,,
37267,11/08/25 01:03:18 PM,88.43,87.60,87.60,84.81,,,
37268,11/08/25 01:03:21 PM,88.41,87.24,87.49,84.96,,,
37269,11/08/25 01:03:24 PM,88.38,87.15,87.48,84.76,,,
37270,11/08/25 01:03:27 PM,88.30,87.33,87.62,84.69,,,
37271,11/08/25 01:03:30 PM,88.23,87.55,87.69,84.63,,,
37272,11/08/25 01:03:33 PM,88.11,87.48,87.57,84.56,,,
37273,11/08/25 01:03:36 PM,87.98,87.33,87.37,84.42,,,
37274,11/08/25 01:03:39 PM,87.85,87.31,87.22,84.36,,,
37275,11/08/25 01:03:42 PM,87.85,87.48,87.15,84.27,,,
37276,11/08/25 01:03:45 PM,88.18,87.62,87.30,84.25,,,
37277,11/08/25 01:03:48 PM,88.57,87.84,87.48,84.38,,,
37278,11/08/25 01:03:51 PM,88.59,87.78,87.64,84.47,,,
37279,11/08/25 01:03:54 PM,88.77,87.76,87.62,84.47,,,
37280,11/08/25 01:03:57 PM,88.95,87.64,87.93,84.56,,,
37281,11/08/25 01:04:00 PM,89.42,87.58,87.94,84.63,,,
37282,11/08/25 01:04:03 PM,89.31,87.48,87.91,84.76,,,
37283,11/08/25 01:04:06 PM,89.62,87.31,88.27,84.92,,,
37284,11/08/25 01:04:09 PM,90.01,87.24,88.81,84.97,,,
37285,11/08/25 01:04:12 PM,90.48,87.37,89.01,85.26,,,
37286,11/08/25 01:04:15 PM,89.91,87.12,88.61,85.33,,,
37287,11/08/25 01:04:18 PM,89.15,86.92,88.14,85.33,,,
37288,11/08/25 01:04:21 PM,88.48,86.61,87.60,85.32,,,
37289,11/08/25 01:04:24 PM,88.16,86.65,87.51,85.17,,,
37290,11/08/25 01:04:27 PM,87.87,86.83,87.46,85.05,,,
37291,11/08/25 01:04:30 PM,87.94,86.77,88.12,85.10,,,
37292,11/08/25 01:04:33 PM,88.79,86.50,87.40,85.24,,,
37293,11/08/25 01:04:36 PM,89.35,86.22,86.76,85.37,,,
37294,11/08/25 01:04:39 PM,89.56,86.11,87.31,85.64,,,
37295,11/08/25 01:04:42 PM,89.55,86.14,87.30,85.66,,,
37296,11/08/25 01:04:45 PM,89.91,86.13,86.72,85.64,,,
37297,11/08/25 01:04:48 PM,89.80,86.13,86.36,85.53,,,
37298,11/08/25 01:04:51 PM,89.26,86.43,86.63,85.32,,,
37299,11/08/25 01:04:54 PM,89.28,87.24,87.75,85.28,,,
37300,11/08/25 01:04:57 PM,89.04,87.67,88.11,85.19,,,
37301,11/08/25 01:05:00 PM,88.63,87.48,87.82,85.10,,,
37302,11/08/25 01:05:03 PM,88.52,87.26,87.67,84.88,,,
37303,11/08/25 01:05:06 PM,88.23,87.12,87.39,84.69,,,
37304,11/08/25 01:05:09 PM,87.93,87.04,87.12,84.42,,,
37305,11/08/25 01:05:12 PM,88.18,86.94,87.01,84.65,,,
37306,11/08/25 01:05:15 PM,88.05,86.90,86.95,84.61,,,
37307,11/08/25 01:05:18 PM,87.44,86.68,86.88,84.52,,,
37308,11/08/25 01:05:21 PM,87.87,86.65,87.33,84.54,,,
37309,11/08/25 01:05:24 PM,88.25,86.88,87.42,84.56,,,
37310,11/08/25 01:05:27 PM,88.30,87.15,87.39,84.52,,,
37311,11/08/25 01:05:30 PM,88.12,87.21,87.28,84.56,,,
37312,11/08/25 01:05:33 PM,88.25,87.24,87.21,84.54,,,
37313,11/08/25 01:05:36 PM,88.07,87.44,87.15,84.51,,,
37314,11/08/25 01:05:39 PM,88.32,87.58,87.21,84.38,,,
37315,11/08/25 01:05:42 PM,88.29,87.57,87.30,84.60,,,
37316,11/08/25 01:05:45 PM,87.60,87.24,86.99,84.56,,,
37317,11/08/25 01:05:48 PM,87.31,87.31,86.92,84.45,,,
37318,11/08/25 01:05:51 PM,87.06,87.13,86.68,84.34,,,
37319,11/08/25 01:05:54 PM,87.10,87.53,86.86,84.33,,,
37320,11/08/25 01:05:57 PM,86.90,87.28,86.65,84.34,,,
37321,11/08/25 01:06:00 PM,87.28,87.60,86.90,84.40,,,
37322,11/08/25 01:06:03 PM,87.33,87.76,87.06,84.56,,,
37323,11/08/25 01:06:06 PM,87.37,87.73,87.13,84.61,,,
37324,11/08/25 01:06:09 PM,87.57,87.49,87.22,84.54,,,
37325,11/08/25 01:06:12 PM,87.64,87.30,86.94,84.49,,,
37326,11/08/25 01:06:15 PM,87.04,86.90,86.56,84.33,,,
37327,11/08/25 01:06:18 PM,86.77,86.77,86.32,84.24,,,
37328,11/08/25 01:06:21 PM,86.54,86.79,86.22,84.22,,,
37329,11/08/25 01:06:24 PM,86.74,86.86,86.27,84.06,,,
37330,11/08/25 01:06:27 PM,86.72,87.01,86.38,84.11,,,
37331,11/08/25 01:06:30 PM,86.99,86.90,86.41,84.13,,,
37332,11/08/25 01:06:33 PM,86.72,86.74,86.27,84.09,,,
37333,11/08/25 01:06:36 PM,86.68,86.81,86.36,84.18,,,
37334,11/08/25 01:06:39 PM,86.68,86.77,86.32,84.18,,,
37335,11/08/25 01:06:42 PM,86.61,86.67,86.25,84.18,,,
37336,11/08/25 01:06:45 PM,86.76,86.45,86.20,84.11,,,
37337,11/08/25 01:06:48 PM,86.77,86.52,86.13,84.13,,,
37338,11/08/25 01:06:51 PM,86.68,86.74,86.32,84.09,,,
37339,11/08/25 01:06:54 PM,86.68,86.67,86.29,84.25,,,
37340,11/08/25 01:06:57 PM,87.21,86.74,86.76,84.45,,,
37341,11/08/25 01:07:00 PM,87.51,86.95,87.04,84.67,,,
37342,11/08/25 01:07:03 PM,87.30,86.90,86.86,84.63,,,
37343,11/08/25 01:07:06 PM,87.08,86.70,86.65,84.49,,,
37344,11/08/25 01:07:09 PM,86.83,86.61,86.45,84.45,,,
37345,11/08/25 01:07:12 PM,86.90,86.59,86.47,84.43,,,
37346,11/08/25 01:07:15 PM,87.04,86.31,86.40,84.33,,,
37347,11/08/25 01:07:18 PM,87.10,86.11,86.20,84.15,,,
37348,11/08/25 01:07:21 PM,86.72,86.04,86.00,84.07,,,
37349,11/08/25 01:07:24 PM,86.63,86.09,85.98,83.97,,,
37350,11/08/25 01:07:27 PM,86.88,86.32,86.09,83.97,,,
37351,11/08/25 01:07:30 PM,86.77,86.34,86.04,83.95,,,
37352,11/08/25 01:07:33 PM,86.83,86.52,86.18,83.93,,,
37353,11/08/25 01:07:36 PM,86.79,86.79,86.23,83.93,,,
37354,11/08/25 01:07:39 PM,86.99,86.88,86.41,83.95,,,
37355,11/08/25 01:07:42 PM,87.04,87.04,86.47,84.00,,,
37356,11/08/25 01:07:45 PM,87.10,87.06,86.54,84.07,,,
37357,11/08/25 01:07:48 PM,87.10,87.10,86.61,84.09,,,
37358,11/08/25 01:07:51 PM,87.10,87.10,86.79,84.09,,,
37359,11/08/25 01:07:54 PM,87.33,87.35,87.06,84.13,,,
