Plot Title: One,,,,,,,,
#,"Date Time, GMT-08:00","K-Type, °F (LGR S/N: 21278710, SEN S/N: 21278710, LBL: A)","K-Type, °F (LGR S/N: 21278710, SEN S/N: 21278710, LBL: B)","K-Type, °F (LGR S/N: 21278710, SEN S/N: 21278710, LBL: C)","K-Type, °F (LGR S/N: 21278710, SEN S/N: 21278710, LBL: D)",Host Connected (LGR S/N: 21278710),Stopped (LGR S/N: 21278710),End Of File (LGR S/N: 21278710)
51281,11/9/2025 0:44,58.71,66.6,62.98,59.32,,,
51282,11/9/2025 0:44,58.73,66.56,62.89,59.4,,,
51283,11/9/2025 0:44,58.69,66.65,62.85,59.38,,,
51284,11/9/2025 0:44,58.73,66.63,62.87,59.2,,,
51285,11/9/2025 0:44,58.77,66.54,62.92,59.27,,,
51286,11/9/2025 0:44,58.77,66.56,62.94,59.22,,,
51287,11/9/2025 0:44,58.73,66.61,62.83,59.23,,,
51288,11/9/2025 0:44,58.73,66.58,62.76,59.2,,,
51289,11/9/2025 0:44,58.75,66.6,62.78,59.11,,,
51290,11/9/2025 0:44,58.64,66.56,62.67,59.14,,,
51291,11/9/2025 0:44,58.75,66.51,62.65,59.07,,,
51292,11/9/2025 0:44,58.64,66.63,62.55,59.13,,,
51293,11/9/2025 0:44,58.62,66.56,62.53,59.09,,,
51294,11/9/2025 0:44,58.69,66.54,62.37,59.05,,,
51295,11/9/2025 0:44,58.64,66.58,62.2,58.87,,,
51296,11/9/2025 0:44,58.62,66.52,62.08,58.84,,,
51297,11/9/2025 0:44,58.6,66.52,61.97,58.78,,,
51298,11/9/2025 0:44,58.55,66.52,61.65,58.82,,,
51299,11/9/2025 0:44,58.59,66.54,61.63,58.73,,,
51300,11/9/2025 0:44,58.51,66.56,61.54,58.71,,,
51301,11/9/2025 0:45,58.55,66.52,61.54,58.69,,,
51302,11/9/2025 0:45,58.53,66.51,61.54,58.77,,,
51303,11/9/2025 0:45,58.5,66.49,61.63,58.68,,,
51304,11/9/2025 0:45,58.55,66.49,61.68,58.62,,,
51305,11/9/2025 0:45,58.5,66.43,61.83,58.73,,,
51306,11/9/2025 0:45,58.5,66.42,61.77,58.77,,,
51307,11/9/2025 0:45,58.5,66.42,61.88,58.77,,,
51308,11/9/2025 0:45,58.53,66.36,61.83,58.71,,,
51309,11/9/2025 0:45,58.44,66.38,61.95,58.77,,,
51310,11/9/2025 0:45,58.41,66.36,61.83,58.8,,,
51311,11/9/2025 0:45,58.41,66.36,61.88,58.75,,,
51312,11/9/2025 0:45,58.37,66.38,61.93,58.77,,,
51313,11/9/2025 0:45,58.44,66.29,61.81,58.68,,,
51314,11/9/2025 0:45,58.42,66.25,61.86,58.66,,,
51315,11/9/2025 0:45,58.39,66.18,61.77,58.53,,,
51316,11/9/2025 0:45,58.35,66.11,61.57,58.55,,,
51317,11/9/2025 0:45,58.39,66.2,61.56,58.44,,,
51318,11/9/2025 0:45,58.32,66.04,61.5,58.39,,,
51319,11/9/2025 0:45,58.33,66.04,61.48,58.44,,,
51320,11/9/2025 0:45,58.28,65.95,61.45,58.37,,,
51321,11/9/2025 0:46,58.3,65.98,61.47,58.41,,,
51322,11/9/2025 0:46,58.32,66,61.63,58.48,,,
51323,11/9/2025 0:46,58.26,65.95,61.72,58.5,,,
51324,11/9/2025 0:46,58.32,66.02,61.83,58.62,,,
51325,11/9/2025 0:46,58.23,65.97,61.99,58.77,,,
51326,11/9/2025 0:46,58.23,66.02,61.83,58.71,,,
51327,11/9/2025 0:46,58.24,65.95,61.75,58.66,,,
51328,11/9/2025 0:46,58.23,65.95,61.68,58.57,,,
51329,11/9/2025 0:46,58.26,65.95,61.65,58.51,,,
51330,11/9/2025 0:46,58.17,65.97,61.77,58.48,,,
51331,11/9/2025 0:46,58.15,65.91,61.9,58.62,,,
51332,11/9/2025 0:46,58.21,65.91,61.97,58.66,,,
51333,11/9/2025 0:46,58.24,65.95,61.99,58.69,,,
51334,11/9/2025 0:46,58.15,66,62.02,58.8,,,
51335,11/9/2025 0:46,58.21,66.02,62.2,59,,,
51336,11/9/2025 0:46,58.23,66.04,62.38,59.07,,,
51337,11/9/2025 0:46,58.23,66.04,62.55,59.16,,,
51338,11/9/2025 0:46,58.23,66.11,62.53,59.11,,,
51339,11/9/2025 0:46,58.24,66.09,62.71,59.38,,,
51340,11/9/2025 0:46,58.28,66.16,62.76,59.54,,,
51341,11/9/2025 0:47,58.19,66.16,62.8,59.54,,,
51342,11/9/2025 0:47,58.21,66.16,62.87,59.58,,,
51343,11/9/2025 0:47,58.21,66.2,62.98,59.56,,,
51344,11/9/2025 0:47,58.28,66.16,63.03,59.59,,,
51345,11/9/2025 0:47,58.3,66.18,63.05,59.5,,,
51346,11/9/2025 0:47,58.28,66.2,63.28,59.63,,,
51347,11/9/2025 0:47,58.3,66.25,63.25,59.7,,,
51348,11/9/2025 0:47,58.3,66.27,63.27,59.65,,,
51349,11/9/2025 0:47,58.24,66.2,63.32,59.63,,,
51350,11/9/2025 0:47,58.35,66.22,63.28,59.67,,,
51351,11/9/2025 0:47,58.28,66.25,63.34,59.59,,,
51352,11/9/2025 0:47,58.3,66.29,63.5,59.59,,,
51353,11/9/2025 0:47,58.39,66.22,63.7,59.61,,,
51354,11/9/2025 0:47,58.32,66.29,63.81,59.76,,,
51355,11/9/2025 0:47,58.33,66.34,63.91,59.79,,,
51356,11/9/2025 0:47,58.35,66.33,64.09,59.86,,,
51357,11/9/2025 0:47,58.35,66.27,64.09,59.79,,,
51358,11/9/2025 0:47,58.32,66.33,63.91,59.81,,,
51359,11/9/2025 0:47,58.46,66.27,63.95,59.85,,,
51360,11/9/2025 0:47,58.39,66.36,63.88,59.9,,,
51361,11/9/2025 0:48,58.39,66.31,64.04,59.97,,,
51362,11/9/2025 0:48,58.35,66.27,64.09,60.39,,,
51363,11/9/2025 0:48,58.42,66.29,64.15,60.42,,,
51364,11/9/2025 0:48,58.37,66.31,64.2,60.28,,,
51365,11/9/2025 0:48,58.42,66.34,64.18,60.21,,,
51366,11/9/2025 0:48,58.37,66.31,64.2,60.06,,,
51367,11/9/2025 0:48,58.46,66.34,64.2,60.04,,,
51368,11/9/2025 0:48,58.41,66.31,64.15,60.01,,,
51369,11/9/2025 0:48,58.41,66.31,64.17,60.12,,,
51370,11/9/2025 0:48,58.42,66.27,64.29,60.35,,,
51371,11/9/2025 0:48,58.42,66.33,64.4,60.4,,,
51372,11/9/2025 0:48,58.44,66.27,64.49,60.3,,,
51373,11/9/2025 0:48,58.46,66.31,64.45,60.24,,,
51374,11/9/2025 0:48,58.44,66.27,64.47,60.22,,,
51375,11/9/2025 0:48,58.44,66.24,64.58,60.33,,,
51376,11/9/2025 0:48,58.5,66.25,64.33,60.22,,,
51377,11/9/2025 0:48,58.5,66.24,64.38,60.17,,,
51378,11/9/2025 0:48,58.44,66.24,64.31,60.17,,,
51379,11/9/2025 0:48,58.55,66.24,64.22,60.03,,,
51380,11/9/2025 0:48,58.51,66.27,64.29,60.13,,,
51381,11/9/2025 0:49,58.46,66.31,64.17,60.15,,,
51382,11/9/2025 0:49,58.48,66.29,64.2,60.17,,,
51383,11/9/2025 0:49,58.46,66.22,64.31,60.08,,,
51384,11/9/2025 0:49,58.46,66.25,64.42,60.39,,,
51385,11/9/2025 0:49,58.48,66.24,64.47,60.55,,,
51386,11/9/2025 0:49,58.46,66.25,64.45,60.46,,,
51387,11/9/2025 0:49,58.5,66.2,64.31,60.37,,,
51388,11/9/2025 0:49,58.48,66.25,64.44,60.39,,,
51389,11/9/2025 0:49,58.42,66.22,64.63,60.46,,,
51390,11/9/2025 0:49,58.39,66.2,64.56,60.55,,,
51391,11/9/2025 0:49,58.42,66.25,64.58,60.55,,,
51392,11/9/2025 0:49,58.41,66.29,64.62,60.49,,,
51393,11/9/2025 0:49,58.41,66.24,64.6,60.53,,,
51394,11/9/2025 0:49,58.42,66.22,64.63,60.71,,,
51395,11/9/2025 0:49,58.44,66.24,64.53,60.85,,,
51396,11/9/2025 0:49,58.35,66.24,64.49,60.8,,,
51397,11/9/2025 0:49,58.42,66.22,64.33,60.64,,,
51398,11/9/2025 0:49,58.46,66.16,64.26,60.58,,,
51399,11/9/2025 0:49,58.48,66.15,64.24,60.4,,,
51400,11/9/2025 0:49,58.41,66.13,64.26,60.3,,,
51401,11/9/2025 0:50,58.46,66.15,64.29,60.19,,,
51402,11/9/2025 0:50,58.41,66.09,64.02,60.08,,,
51403,11/9/2025 0:50,58.41,66.09,64.04,59.95,,,
51404,11/9/2025 0:50,58.41,66.07,63.86,59.76,,,
51405,11/9/2025 0:50,58.41,66.02,63.79,59.85,,,
51406,11/9/2025 0:50,58.44,66.13,63.81,59.86,,,
51407,11/9/2025 0:50,58.46,66.09,63.64,59.81,,,
51408,11/9/2025 0:50,58.51,66.13,63.55,59.79,,,
51409,11/9/2025 0:50,58.5,66.18,63.68,59.76,,,
51410,11/9/2025 0:50,58.39,66.2,63.48,59.74,,,
51411,11/9/2025 0:50,58.39,66.2,63.39,59.7,,,
51412,11/9/2025 0:50,58.39,66.31,63.46,59.67,,,
51413,11/9/2025 0:50,58.39,66.25,63.41,59.74,,,
51414,11/9/2025 0:50,58.41,66.27,63.34,59.68,,,
51415,11/9/2025 0:50,58.37,66.27,63.41,59.63,,,
51416,11/9/2025 0:50,58.37,66.31,63.36,59.61,,,
51417,11/9/2025 0:50,58.35,66.29,63.45,59.65,,,
51418,11/9/2025 0:50,58.42,66.34,63.46,59.54,,,
51419,11/9/2025 0:50,58.39,66.33,63.43,59.45,,,
51420,11/9/2025 0:50,58.33,66.25,63.41,59.47,,,
51421,11/9/2025 0:51,58.35,66.25,63.48,59.45,,,
51422,11/9/2025 0:51,58.35,66.24,63.36,59.43,,,
51423,11/9/2025 0:51,58.3,66.27,63.37,59.38,,,
51424,11/9/2025 0:51,58.37,66.31,63.3,59.31,,,
51425,11/9/2025 0:51,58.35,66.2,63.25,59.25,,,
51426,11/9/2025 0:51,58.35,66.24,63.21,59.25,,,
51427,11/9/2025 0:51,58.32,66.24,63.1,59.22,,,
51428,11/9/2025 0:51,58.35,66.25,63.05,59.18,,,
51429,11/9/2025 0:51,58.28,66.24,63.09,59.18,,,
51430,11/9/2025 0:51,58.32,66.31,63.07,59.11,,,
51431,11/9/2025 0:51,58.39,66.25,63.23,59.05,,,
51432,11/9/2025 0:51,58.26,66.22,63.16,59.05,,,
51433,11/9/2025 0:51,58.33,66.2,63.09,59.05,,,
51434,11/9/2025 0:51,58.35,66.22,63.07,59.05,,,
51435,11/9/2025 0:51,58.28,66.27,62.96,59.11,,,
51436,11/9/2025 0:51,58.24,66.27,62.96,59.05,,,
51437,11/9/2025 0:51,58.28,66.24,63,58.96,,,
51438,11/9/2025 0:51,58.3,66.27,62.92,58.86,,,
51439,11/9/2025 0:51,58.3,66.31,62.94,58.87,,,
51440,11/9/2025 0:51,58.39,66.22,62.96,58.84,,,
51441,11/9/2025 0:52,58.28,66.29,63,58.93,,,
51442,11/9/2025 0:52,58.23,66.27,63.01,59.04,,,
51443,11/9/2025 0:52,58.32,66.38,62.8,59.04,,,
51444,11/9/2025 0:52,58.3,66.34,62.65,59.04,,,
51445,11/9/2025 0:52,58.28,66.25,62.35,58.98,,,
51446,11/9/2025 0:52,58.26,66.29,62.26,58.98,,,
51447,11/9/2025 0:52,58.28,66.36,62.33,58.95,,,
51448,11/9/2025 0:52,58.26,66.38,62.26,58.87,,,
51449,11/9/2025 0:52,58.3,66.33,62.31,58.87,,,
51450,11/9/2025 0:52,58.24,66.31,62.44,58.86,,,
51451,11/9/2025 0:52,58.28,66.38,62.65,58.91,,,
51452,11/9/2025 0:52,58.21,66.36,62.69,58.86,,,
51453,11/9/2025 0:52,58.23,66.34,62.76,58.84,,,
51454,11/9/2025 0:52,58.23,66.36,62.94,58.98,,,
51455,11/9/2025 0:52,58.21,66.42,62.82,58.96,,,
51456,11/9/2025 0:52,58.21,66.42,62.74,59.09,,,
51457,11/9/2025 0:52,58.28,66.42,62.6,59.07,,,
51458,11/9/2025 0:52,58.17,66.38,62.46,59.05,,,
51459,11/9/2025 0:52,58.21,66.42,62.37,59.02,,,
51460,11/9/2025 0:52,58.17,66.38,62.29,58.98,,,
51461,11/9/2025 0:53,58.23,66.42,62.31,58.96,,,
51462,11/9/2025 0:53,58.21,66.47,62.1,59,,,
51463,11/9/2025 0:53,58.14,66.38,62.17,59,,,
51464,11/9/2025 0:53,58.21,66.36,62.13,59,,,
51465,11/9/2025 0:53,58.21,66.38,62.13,59.02,,,
51466,11/9/2025 0:53,58.15,66.36,61.99,58.87,,,
51467,11/9/2025 0:53,58.23,66.36,61.83,58.82,,,
51468,11/9/2025 0:53,58.15,66.34,61.83,58.77,,,
51469,11/9/2025 0:53,58.17,66.38,61.97,58.71,,,
51470,11/9/2025 0:53,58.19,66.42,62.01,58.77,,,
51471,11/9/2025 0:53,58.15,66.38,62.01,58.8,,,
51472,11/9/2025 0:53,58.19,66.43,62.08,58.87,,,
51473,11/9/2025 0:53,58.21,66.43,62.13,58.93,,,
51474,11/9/2025 0:53,58.17,66.43,62.04,58.91,,,
51475,11/9/2025 0:53,58.23,66.43,62.1,58.87,,,
51476,11/9/2025 0:53,58.21,66.45,62.13,58.91,,,
51477,11/9/2025 0:53,58.23,66.51,62.17,58.95,,,
51478,11/9/2025 0:53,58.26,66.47,62.19,58.95,,,
51479,11/9/2025 0:53,58.3,66.42,62.22,58.96,,,
51480,11/9/2025 0:53,58.3,66.49,62.31,59.11,,,
51481,11/9/2025 0:54,58.39,66.49,62.29,59.09,,,
51482,11/9/2025 0:54,58.35,66.49,62.13,59.05,,,
51483,11/9/2025 0:54,58.37,66.45,62.24,59.09,,,
51484,11/9/2025 0:54,58.37,66.49,62.2,59.11,,,
51485,11/9/2025 0:54,58.35,66.49,62.29,59.09,,,
51486,11/9/2025 0:54,58.39,66.45,62.28,59.11,,,
51487,11/9/2025 0:54,58.41,66.49,62.26,59.07,,,
51488,11/9/2025 0:54,58.33,66.52,62.26,59.09,,,
51489,11/9/2025 0:54,58.42,66.47,62.33,59.13,,,
51490,11/9/2025 0:54,58.44,66.52,62.35,59.18,,,
51491,11/9/2025 0:54,58.35,66.51,62.35,59.11,,,
51492,11/9/2025 0:54,58.41,66.54,62.24,59.18,,,
51493,11/9/2025 0:54,58.46,66.43,62.29,59.13,,,
51494,11/9/2025 0:54,58.44,66.51,62.2,59.11,,,
51495,11/9/2025 0:54,58.42,66.42,62.17,59.2,,,
51496,11/9/2025 0:54,58.48,66.47,62.13,59.14,,,
51497,11/9/2025 0:54,58.44,66.43,62.11,59.13,,,
51498,11/9/2025 0:54,58.5,66.47,62.02,59.14,,,
51499,11/9/2025 0:54,58.51,66.49,62.08,59.16,,,
51500,11/9/2025 0:54,58.53,66.4,62.11,59.13,,,
51501,11/9/2025 0:55,58.48,66.45,62.31,59.18,,,
51502,11/9/2025 0:55,58.53,66.29,62.42,59.23,,,
51503,11/9/2025 0:55,58.48,66.18,62.49,59.29,,,
51504,11/9/2025 0:55,58.57,66.2,62.56,59.25,,,
51505,11/9/2025 0:55,58.48,66.22,62.74,59.18,,,
51506,11/9/2025 0:55,58.5,66.18,62.71,59.18,,,
51507,11/9/2025 0:55,58.5,66.07,62.98,59.18,,,
51508,11/9/2025 0:55,58.53,66.02,63.28,59.13,,,
51509,11/9/2025 0:55,58.55,66.07,63.45,59.23,,,
51510,11/9/2025 0:55,58.5,66.06,63.5,59.34,,,
51511,11/9/2025 0:55,58.51,66.09,63.59,59.56,,,
51512,11/9/2025 0:55,58.51,66.07,63.72,59.86,,,
51513,11/9/2025 0:55,58.48,66.09,63.61,59.88,,,
51514,11/9/2025 0:55,58.44,66.07,63.61,59.94,,,
51515,11/9/2025 0:55,58.51,66.11,63.75,60.06,,,
51516,11/9/2025 0:55,58.51,65.98,63.81,60.28,,,
51517,11/9/2025 0:55,58.5,66.06,63.63,60.31,,,
51518,11/9/2025 0:55,58.46,65.97,63.61,60.37,,,
51519,11/9/2025 0:55,58.5,66.04,63.68,60.42,,,
51520,11/9/2025 0:55,58.46,65.97,63.68,60.57,,,
51521,11/9/2025 0:56,58.48,65.95,63.64,60.6,,,
51522,11/9/2025 0:56,58.46,65.93,63.61,60.55,,,
51523,11/9/2025 0:56,58.55,65.86,63.7,60.75,,,
51524,11/9/2025 0:56,58.55,65.91,63.73,60.82,,,
51525,11/9/2025 0:56,58.57,65.86,63.81,60.78,,,
51526,11/9/2025 0:56,58.51,65.93,63.77,60.75,,,
51527,11/9/2025 0:56,58.57,65.93,63.72,60.78,,,
51528,11/9/2025 0:56,58.62,65.91,63.7,60.67,,,
51529,11/9/2025 0:56,58.6,65.88,63.54,60.58,,,
51530,11/9/2025 0:56,58.57,65.91,63.37,60.55,,,
51531,11/9/2025 0:56,58.57,65.84,63.36,60.42,,,
51532,11/9/2025 0:56,58.51,65.86,63.21,60.37,,,
51533,11/9/2025 0:56,58.55,65.88,63.12,60.24,,,
51534,11/9/2025 0:56,58.55,65.89,63.14,60.17,,,
51535,11/9/2025 0:56,58.55,65.88,63.07,60.06,,,
51536,11/9/2025 0:56,58.51,65.93,63.14,60.01,,,
51537,11/9/2025 0:56,58.59,65.88,63.28,60.03,,,
51538,11/9/2025 0:56,58.57,65.93,63.19,59.95,,,
51539,11/9/2025 0:56,58.53,65.89,63.18,59.9,,,
51540,11/9/2025 0:56,58.48,65.91,63.14,59.83,,,
51541,11/9/2025 0:57,58.48,65.95,63.09,59.76,,,
51542,11/9/2025 0:57,58.48,65.97,63.1,59.76,,,
51543,11/9/2025 0:57,58.48,65.95,63.07,59.72,,,
51544,11/9/2025 0:57,58.46,65.93,63.07,59.7,,,
51545,11/9/2025 0:57,58.42,65.91,62.92,59.67,,,
51546,11/9/2025 0:57,58.37,65.93,62.96,59.52,,,
51547,11/9/2025 0:57,58.39,65.97,62.98,59.52,,,
51548,11/9/2025 0:57,58.37,65.91,62.82,59.47,,,
51549,11/9/2025 0:57,58.41,65.91,62.8,59.31,,,
51550,11/9/2025 0:57,58.39,65.98,62.76,59.22,,,
51551,11/9/2025 0:57,58.35,66.02,62.73,59.2,,,
51552,11/9/2025 0:57,58.35,65.98,62.55,59.02,,,
51553,11/9/2025 0:57,58.32,65.97,62.4,58.98,,,
51554,11/9/2025 0:57,58.3,65.93,62.15,58.93,,,
51555,11/9/2025 0:57,58.28,65.93,61.74,58.87,,,
51556,11/9/2025 0:57,58.32,65.91,61.65,58.78,,,
51557,11/9/2025 0:57,58.23,65.88,61.68,58.73,,,
51558,11/9/2025 0:57,58.3,65.95,61.63,58.73,,,
51559,11/9/2025 0:57,58.26,66.06,61.5,58.71,,,
51560,11/9/2025 0:57,58.21,65.98,61.38,58.64,,,
51561,11/9/2025 0:58,58.19,65.95,61.29,58.62,,,
51562,11/9/2025 0:58,58.17,65.97,61.29,58.66,,,
51563,11/9/2025 0:58,58.17,65.97,61.39,58.64,,,
51564,11/9/2025 0:58,58.19,66.04,61.54,58.59,,,
51565,11/9/2025 0:58,58.17,65.98,61.5,58.6,,,
51566,11/9/2025 0:58,58.08,65.97,61.72,58.55,,,
51567,11/9/2025 0:58,58.12,66.06,61.81,58.64,,,
51568,11/9/2025 0:58,58.08,66,61.79,58.68,,,
51569,11/9/2025 0:58,58.17,66.02,61.81,58.62,,,
51570,11/9/2025 0:58,58.14,66.02,61.88,58.62,,,
51571,11/9/2025 0:58,58.15,66.02,61.88,58.62,,,
51572,11/9/2025 0:58,58.12,66.04,61.86,58.64,,,
51573,11/9/2025 0:58,58.15,66.06,61.99,58.68,,,
51574,11/9/2025 0:58,58.15,66.06,62.04,58.68,,,
51575,11/9/2025 0:58,58.17,66.09,62.17,58.78,,,
51576,11/9/2025 0:58,58.21,66.09,62.19,58.89,,,
51577,11/9/2025 0:58,58.12,66.07,62.22,59,,,
51578,11/9/2025 0:58,58.17,66.11,62.17,58.98,,,
51579,11/9/2025 0:58,58.15,66.04,62.01,58.91,,,
51580,11/9/2025 0:58,58.12,66.09,61.77,58.86,,,
51581,11/9/2025 0:59,58.15,66.11,61.81,58.75,,,
51582,11/9/2025 0:59,58.24,66.06,61.84,58.75,,,
51583,11/9/2025 0:59,58.21,66.07,61.9,58.84,,,
51584,11/9/2025 0:59,58.26,66.11,61.95,58.87,,,
51585,11/9/2025 0:59,58.26,66.04,61.86,58.86,,,
51586,11/9/2025 0:59,58.23,66.09,61.92,58.82,,,
51587,11/9/2025 0:59,58.32,66.06,61.93,58.82,,,
51588,11/9/2025 0:59,58.23,66.06,61.92,58.86,,,
51589,11/9/2025 0:59,58.28,66.11,62.06,58.87,,,
51590,11/9/2025 0:59,58.26,66.15,61.95,58.87,,,
51591,11/9/2025 0:59,58.32,66.11,61.88,58.91,,,
51592,11/9/2025 0:59,58.24,66.09,61.92,58.86,,,
51593,11/9/2025 0:59,58.26,66.07,61.84,58.95,,,
51594,11/9/2025 0:59,58.23,66.13,61.84,58.86,,,
51595,11/9/2025 0:59,58.26,66.02,61.95,58.89,,,
51596,11/9/2025 0:59,58.19,66.04,61.88,58.86,,,
51597,11/9/2025 0:59,58.21,66.06,61.72,58.82,,,
51598,11/9/2025 0:59,58.28,66.06,61.77,58.77,,,
51599,11/9/2025 0:59,58.26,66.06,61.54,58.77,,,
51600,11/9/2025 0:59,58.24,66.04,61.56,58.64,,,
51601,11/9/2025 1:00,58.32,66.07,61.7,58.68,,,
51602,11/9/2025 1:00,58.21,66.04,61.65,58.75,,,
51603,11/9/2025 1:00,58.24,66.06,61.74,58.78,,,
51604,11/9/2025 1:00,58.23,66,61.7,58.71,,,
51605,11/9/2025 1:00,58.17,66.09,61.81,58.75,,,
51606,11/9/2025 1:00,58.24,66.09,61.95,58.8,,,
51607,11/9/2025 1:00,58.17,66.09,62.02,58.84,,,
51608,11/9/2025 1:00,58.19,66.07,62.02,58.8,,,
51609,11/9/2025 1:00,58.19,66.07,62.13,58.93,,,
51610,11/9/2025 1:00,58.17,66.09,62.15,58.93,,,
51611,11/9/2025 1:00,58.19,66.07,61.99,58.91,,,
51612,11/9/2025 1:00,58.1,66.04,62.01,58.89,,,
51613,11/9/2025 1:00,58.15,66.07,61.92,58.95,,,
51614,11/9/2025 1:00,58.17,66.06,61.75,58.91,,,
51615,11/9/2025 1:00,58.12,66.07,61.77,58.89,,,
51616,11/9/2025 1:00,58.08,66.02,61.81,58.82,,,
51617,11/9/2025 1:00,58.08,65.98,61.52,58.77,,,
51618,11/9/2025 1:00,58.03,65.88,61.36,58.64,,,
51619,11/9/2025 1:00,58.12,65.8,61.3,58.64,,,
51620,11/9/2025 1:00,58.06,65.73,61.27,58.53,,,
51621,11/9/2025 1:01,58.1,65.68,61.25,58.46,,,
51622,11/9/2025 1:01,58.06,65.66,61.29,58.48,,,
51623,11/9/2025 1:01,58.05,65.66,61.36,58.44,,,
51624,11/9/2025 1:01,58.1,65.64,61.27,58.41,,,
51625,11/9/2025 1:01,58.12,65.55,61.21,58.41,,,
51626,11/9/2025 1:01,58.1,65.62,61.27,58.44,,,
51627,11/9/2025 1:01,58.17,65.57,61.27,58.44,,,
51628,11/9/2025 1:01,58.14,65.61,61.25,58.39,,,
51629,11/9/2025 1:01,58.12,65.62,61.25,58.32,,,
51630,11/9/2025 1:01,58.14,65.59,61.38,58.41,,,
51631,11/9/2025 1:01,58.12,65.64,61.18,58.35,,,
51632,11/9/2025 1:01,58.1,65.64,61.07,58.32,,,
51633,11/9/2025 1:01,58.05,65.59,60.94,58.32,,,
51634,11/9/2025 1:01,58.08,65.53,60.98,58.23,,,
51635,11/9/2025 1:01,58.06,65.62,60.87,58.3,,,
51636,11/9/2025 1:01,58.08,65.61,60.82,58.24,,,
51637,11/9/2025 1:01,58.03,65.62,60.84,58.21,,,
51638,11/9/2025 1:01,57.99,65.53,60.8,58.17,,,
51639,11/9/2025 1:01,57.99,65.57,60.58,58.12,,,
51640,11/9/2025 1:01,57.99,65.48,60.6,58.08,,,
51641,11/9/2025 1:02,57.96,65.52,60.44,58.08,,,
51642,11/9/2025 1:02,58.01,65.48,60.31,58.12,,,
51643,11/9/2025 1:02,57.92,65.46,60.24,58.08,,,
51644,11/9/2025 1:02,57.96,65.39,60.24,58.08,,,
51645,11/9/2025 1:02,57.97,65.35,60.26,57.97,,,
51646,11/9/2025 1:02,57.9,65.37,60.22,57.96,,,
51647,11/9/2025 1:02,57.94,65.3,60.21,57.96,,,
51648,11/9/2025 1:02,57.85,65.32,60.21,57.85,,,
51649,11/9/2025 1:02,57.9,65.25,60.12,57.81,,,
51650,11/9/2025 1:02,57.88,65.25,60.17,57.74,,,
51651,11/9/2025 1:02,57.81,65.32,60.19,57.67,,,
51652,11/9/2025 1:02,57.83,65.32,60.35,57.67,,,
51653,11/9/2025 1:02,57.76,65.3,60.46,57.56,,,
51654,11/9/2025 1:02,57.79,65.3,60.48,57.58,,,
51655,11/9/2025 1:02,57.78,65.32,60.51,57.63,,,
51656,11/9/2025 1:02,57.76,65.39,60.73,57.56,,,
51657,11/9/2025 1:02,57.7,65.37,60.75,57.6,,,
51658,11/9/2025 1:02,57.72,65.37,60.69,57.56,,,
51659,11/9/2025 1:02,57.67,65.39,60.8,57.63,,,
51660,11/9/2025 1:02,57.7,65.35,61.07,57.58,,,
51661,11/9/2025 1:03,57.67,65.46,60.94,57.58,,,
51662,11/9/2025 1:03,57.63,65.44,60.87,57.52,,,
51663,11/9/2025 1:03,57.6,65.43,60.93,57.58,,,
51664,11/9/2025 1:03,57.61,65.48,60.85,57.65,,,
51665,11/9/2025 1:03,57.63,65.48,60.96,57.65,,,
51666,11/9/2025 1:03,57.58,65.53,61.02,57.63,,,
51667,11/9/2025 1:03,57.58,65.5,61.02,57.67,,,
51668,11/9/2025 1:03,57.6,65.5,61.03,57.7,,,
51669,11/9/2025 1:03,57.54,65.52,61.14,57.72,,,
51670,11/9/2025 1:03,57.54,65.61,61.14,57.78,,,
51671,11/9/2025 1:03,57.54,65.61,61.36,57.81,,,
51672,11/9/2025 1:03,57.56,65.59,61.41,57.85,,,
51673,11/9/2025 1:03,57.54,65.64,61.34,57.92,,,
51674,11/9/2025 1:03,57.54,65.57,61.5,57.97,,,
51675,11/9/2025 1:03,57.51,65.59,61.47,57.96,,,
51676,11/9/2025 1:03,57.51,65.53,61.52,57.96,,,
51677,11/9/2025 1:03,57.54,65.55,61.57,57.92,,,
51678,11/9/2025 1:03,57.52,65.52,61.52,57.87,,,
51679,11/9/2025 1:03,57.52,65.53,61.36,57.81,,,
51680,11/9/2025 1:03,57.49,65.52,61.34,57.85,,,
51681,11/9/2025 1:04,57.54,65.53,61.43,57.97,,,
51682,11/9/2025 1:04,57.51,65.48,61.52,58.12,,,
51683,11/9/2025 1:04,57.52,65.48,61.79,58.19,,,
51684,11/9/2025 1:04,57.49,65.52,61.79,58.24,,,
51685,11/9/2025 1:04,57.47,65.5,61.77,58.21,,,
51686,11/9/2025 1:04,57.52,65.48,61.84,58.24,,,
51687,11/9/2025 1:04,57.49,65.59,61.81,58.35,,,
51688,11/9/2025 1:04,57.52,65.53,61.63,58.26,,,
51689,11/9/2025 1:04,57.47,65.5,61.59,58.17,,,
51690,11/9/2025 1:04,57.45,65.59,61.48,58.12,,,
51691,11/9/2025 1:04,57.47,65.52,61.43,58.12,,,
51692,11/9/2025 1:04,57.49,65.57,61.29,58.08,,,
51693,11/9/2025 1:04,57.49,65.55,61.25,58.03,,,
51694,11/9/2025 1:04,57.49,65.61,61.29,57.97,,,
51695,11/9/2025 1:04,57.47,65.61,61.27,57.9,,,
51696,11/9/2025 1:04,57.52,65.62,61.23,57.83,,,
51697,11/9/2025 1:04,57.52,65.59,61.12,57.83,,,
